topic,topic2,Topic,primary_party,sign,N,P,measure,threshold,label_Y_position,Label
docs,docs,Belief Trump Mishandled Documents,Democratic,0,876,0.9605263157894737,Counterfactual,0.45,0.48464912280701755,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,32,0.03508771929824561,Counterfactual,0.45,0.9824561403508771,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,7,0.01808785529715762,Counterfactual,0.45,0.00904392764857881,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,367,0.9483204134366925,Counterfactual,0.45,0.49224806201550386,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,13,0.03359173126614987,Counterfactual,0.45,0.9832041343669251,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.45,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.45,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.45,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.45,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.45,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.45,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.014447884416924664,Counterfactual,0.45,0.007223942208462332,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,951,0.9814241486068112,Counterfactual,0.45,0.5051599587203303,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.45,0.9979360165118679,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,10,0.010718113612004287,Counterfactual,0.46,0.0053590568060021436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,899,0.9635584137191854,Counterfactual,0.46,0.49249732047159694,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,24,0.02572347266881029,Counterfactual,0.46,0.9871382636655948,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,4,0.0043859649122807015,Counterfactual,0.46,0.0021929824561403508,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,878,0.9627192982456141,Counterfactual,0.46,0.48574561403508776,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,30,0.03289473684210526,Counterfactual,0.46,0.9835526315789473,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,5,0.012919896640826873,Counterfactual,0.46,0.006459948320413436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,371,0.958656330749354,Counterfactual,0.46,0.4922480620155038,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,11,0.028423772609819122,Counterfactual,0.46,0.9857881136950903,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.46,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.46,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.46,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.46,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.46,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.46,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.014447884416924664,Counterfactual,0.46,0.007223942208462332,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,951,0.9814241486068112,Counterfactual,0.46,0.5051599587203303,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.46,0.9979360165118679,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,10,0.010718113612004287,Counterfactual,0.47000000000000003,0.0053590568060021436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,902,0.9667738478027867,Counterfactual,0.47000000000000003,0.4941050375133976,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,21,0.022508038585209004,Counterfactual,0.47000000000000003,0.9887459807073955,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,3,0.003289473684210526,Counterfactual,0.47000000000000003,0.001644736842105263,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,880,0.9649122807017544,Counterfactual,0.47000000000000003,0.4857456140350877,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,29,0.03179824561403509,Counterfactual,0.47000000000000003,0.9841008771929824,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,5,0.012919896640826873,Counterfactual,0.47000000000000003,0.006459948320413436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,371,0.958656330749354,Counterfactual,0.47000000000000003,0.4922480620155038,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,11,0.028423772609819122,Counterfactual,0.47000000000000003,0.9857881136950903,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.47000000000000003,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.47000000000000003,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.47000000000000003,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.47000000000000003,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.47000000000000003,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.47000000000000003,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,13,0.013415892672858616,Counterfactual,0.47000000000000003,0.006707946336429308,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,952,0.9824561403508771,Counterfactual,0.47000000000000003,0.5046439628482972,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.47000000000000003,0.9979360165118678,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,10,0.010718113612004287,Counterfactual,0.48,0.0053590568060021436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,902,0.9667738478027867,Counterfactual,0.48,0.4941050375133976,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,21,0.022508038585209004,Counterfactual,0.48,0.9887459807073955,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,3,0.003289473684210526,Counterfactual,0.48,0.001644736842105263,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,880,0.9649122807017544,Counterfactual,0.48,0.4857456140350877,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,29,0.03179824561403509,Counterfactual,0.48,0.9841008771929824,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,5,0.012919896640826873,Counterfactual,0.48,0.006459948320413436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,371,0.958656330749354,Counterfactual,0.48,0.4922480620155038,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,11,0.028423772609819122,Counterfactual,0.48,0.9857881136950903,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.48,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.48,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.48,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.48,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.48,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.48,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,13,0.013415892672858616,Counterfactual,0.48,0.006707946336429308,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,952,0.9824561403508771,Counterfactual,0.48,0.5046439628482972,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.48,0.9979360165118678,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,9,0.00964630225080386,Counterfactual,0.49,0.00482315112540193,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,905,0.969989281886388,Counterfactual,0.49,0.4946409431939979,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,19,0.020364415862808145,Counterfactual,0.49,0.9898177920685959,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,3,0.003289473684210526,Counterfactual,0.49,0.001644736842105263,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,883,0.9682017543859649,Counterfactual,0.49,0.48739035087719296,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,26,0.02850877192982456,Counterfactual,0.49,0.9857456140350878,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,5,0.012919896640826873,Counterfactual,0.49,0.006459948320413436,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,371,0.958656330749354,Counterfactual,0.49,0.4922480620155038,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,11,0.028423772609819122,Counterfactual,0.49,0.9857881136950903,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.49,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.49,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.49,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.49,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.49,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.49,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,13,0.013415892672858616,Counterfactual,0.49,0.006707946336429308,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,952,0.9824561403508771,Counterfactual,0.49,0.5046439628482972,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.49,0.9979360165118678,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,8,0.00857449088960343,Counterfactual,0.5,0.004287245444801715,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,908,0.9732047159699893,Counterfactual,0.5,0.495176848874598,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,17,0.01822079314040729,Counterfactual,0.5,0.9908896034297963,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,3,0.003289473684210526,Counterfactual,0.5,0.001644736842105263,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,886,0.9714912280701754,Counterfactual,0.5,0.4890350877192982,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,23,0.025219298245614034,Counterfactual,0.5,0.987390350877193,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,4,0.0103359173126615,Counterfactual,0.5,0.00516795865633075,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,372,0.9612403100775194,Counterfactual,0.5,0.4909560723514212,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,11,0.028423772609819122,Counterfactual,0.5,0.9857881136950905,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.5,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.5,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.5,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.5,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,345,0.9663865546218487,Counterfactual,0.5,0.5,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,6,0.01680672268907563,Counterfactual,0.5,0.9915966386554622,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,12,0.01238390092879257,Counterfactual,0.5,0.006191950464396285,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,953,0.9834881320949432,Counterfactual,0.5,0.5041279669762642,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,4,0.0041279669762641896,Counterfactual,0.5,0.9979360165118679,"More
likely"
